label,youtube_id,time_start,time_end,split
water skiing,Pi_6iAHFEMg,4,14,validate
stretching arm,PictzbnzSPA,1,11,validate
ice fishing,Pid_Lh322W8,50,60,validate
changing oil,PiqHH1y3wzw,341,351,validate
throwing ball,Pj8051a9yj4,0,10,validate
scuba diving,PjJsbGKHPwY,107,117,validate
snatch weight lifting,PjJyTpUEoiQ,5,15,validate
side kick,Pjt1X924mro,63,73,validate
sanding floor,PjtFIBIQyBo,17,27,validate
laying bricks,PkAkR6NwIIU,103,113,validate
capoeira,PkDmOd1vbwE,1,11,validate
grooming dog,PkTRE0dMf04,174,184,validate
cleaning toilet,PkbeJLqNjOw,10,20,validate
crawling baby,PknhJplrnng,2,12,validate
drinking,PkxtlwDr4AU,73,83,validate
folding clothes,PlBv0BsUFfU,198,208,validate
triple jump,PlKpOoCIvgQ,3,13,validate
building cabinet,PlMiJGQjpRQ,446,456,validate
surfing crowd,PldHc-DP694,3,13,validate
cheerleading,PlwluBqrEzA,195,205,validate
ironing,Pm8H6CmFid8,54,64,validate
stretching arm,PmIOJen4EjY,3,13,validate
shaving legs,PmOCR_IwCsY,4,14,validate
making tea,PmOwsWhzejs,1,11,validate
massaging back,PmgfU9ocx5A,90,100,validate
bookbinding,PmzDUqmXJOg,792,802,validate
tying tie,Pn3RFLCT49c,63,73,validate
spinning poi,PnNDSAt3kz8,1,11,validate
moving furniture,PnUE7lR1VVw,1,11,validate
snowboarding,PnZ6n2AWUjY,88,98,validate
peeling potatoes,Pnmr-nq4F-Q,46,56,validate
side kick,Po0nhrL0ZRI,0,10,validate
contact juggling,PoCrqk_dm74,101,111,validate
trimming trees,PoNb9_Mi4ZI,19,29,validate
playing trombone,Podsj3pcB1o,81,91,validate
massaging feet,PpjnrhGMMmc,122,132,validate
contact juggling,Ppt_LrG1_uA,6,16,validate
sword fighting,PqRe2KalvkE,22,32,validate
tying bow tie,PqaalF2KOTo,32,42,validate
flying kite,Pqti-H3n2Z8,21,31,validate
triple jump,PquqWVEmOag,10,20,validate
triple jump,PrRfO1aMTnA,0,10,validate
breakdancing,PrURyIzfyNs,153,163,validate
welding,PrYFawCStOQ,12,22,validate
training dog,PreiCD2ZAfM,72,82,validate
skipping rope,Prf1lu4ITXw,2,12,validate
bending back,PrgMAD18usY,19,29,validate
biking through snow,PrmFkJWOJPY,376,386,validate
using computer,PsQCoFqlg1M,120,130,validate
barbequing,PscwkW9zK7o,98,108,validate
reading book,PsiGCxGW12A,86,96,validate
playing accordion,Psktdk-zi2I,60,70,validate
water skiing,PtWBSrLWdt0,44,54,validate
krumping,Pt_rvaCpbQk,0,10,validate
abseiling,Ptf_2VRj-V0,122,132,validate
folding paper,PtzkqG5fT8M,22,32,validate
high jump,Pu7rddYCU6g,0,10,validate
eating watermelon,Pu9pT5_GkPg,2,12,validate
news anchoring,Puj-CJJcRuY,5,15,validate
riding mountain bike,Puwy96-1mac,5,15,validate
passing American football (not in game),Pv6kaTPQNsc,4,14,validate
making bed,PvJ7QE7mVSc,0,10,validate
golf chipping,PvLKMhNQG20,8,18,validate
trapezing,PvRYH7vZmhA,3,13,validate
hula hooping,PwiHU4VByVw,79,89,validate
jumping into pool,PwlNLSY8kv8,1,11,validate
arranging flowers,PxKSE8BD1bA,99,109,validate
making jewelry,PxZqTHXAZwE,116,126,validate
salsa dancing,PxhnV8pRzIU,20,30,validate
catching or throwing baseball,Pxj9gmt4PnM,0,10,validate
changing oil,PxpSsYOB4Yk,29,39,validate
riding or walking with horse,PxrA2tr9V0c,54,64,validate
surfing crowd,PxrZJ5LeXtE,177,187,validate
hurdling,Py1QIMNFc80,116,126,validate
massaging person's head,PyFotOYl2-I,99,109,validate
zumba,PyGsYFhOwsA,32,42,validate
opening bottle,PyIShF3VQ1A,50,60,validate
gymnastics tumbling,PyansfPwG2M,21,31,validate
water sliding,PycZ1Ob4AZo,0,10,validate
fixing hair,Pyo4z3_2luE,0,10,validate
cleaning shoes,Pyp6-89K5eM,125,135,validate
headbutting,PzD2BkZye2U,13,23,validate
cooking chicken,PzIn3fLWVXA,388,398,validate
busking,PzZ_RCArGRg,72,82,validate
throwing axe,Pze32jdRsVc,13,23,validate
climbing tree,Pzp5VY5VVo0,62,72,validate
playing tennis,PztvYcSI9Xg,1,11,validate
front raises,PzuXs8suQAU,28,38,validate
folding paper,Q-sORCU8iuM,11,21,validate
massaging person's head,Q01J68PoH-w,2,12,validate
shearing sheep,Q05zIIAYyIc,4,14,validate
faceplanting,Q0ITIDt6Z7E,4,14,validate
jumpstyle dancing,Q1K-18XBrQo,4,14,validate
hurdling,Q1K5AAhUbJk,13,23,validate
bee keeping,Q1iCbWf13TY,0,10,validate
tasting food,Q1n-BVHAj9s,134,144,validate
tobogganing,Q2-OmWB4YV0,0,10,validate
hopscotch,Q2hOe-uKf_M,0,10,validate
extinguishing fire,Q2ucE5hbfKk,38,48,validate
planting trees,Q2wZ18KJyhc,43,53,validate
scrambling eggs,Q33Rs-kmzHs,70,80,validate
grinding meat,Q3LVV5tV5YY,14,24,validate
cleaning gutters,Q3qThfNE6qc,84,94,validate
hugging,Q3xOymnuz2s,81,91,validate
playing harmonica,Q49O1qh5Rjc,116,126,validate
surfing water,Q4kAb9-wvCw,364,374,validate
writing,Q5A9mYLWNHU,71,81,validate
playing drums,Q5IgRBnU68I,92,102,validate
playing harmonica,Q5JVAwoqQ8Q,0,10,validate
arranging flowers,Q5M88_07AFE,9,19,validate
sled dog racing,Q5X1KOrVN0g,269,279,validate
dunking basketball,Q5X6YDJzAkA,108,118,validate
blowing glass,Q5YXwZAe4i0,140,150,validate
picking fruit,Q5z0Myv3pCM,307,317,validate
eating carrots,Q6-wFZOJIVk,48,58,validate
applying cream,Q6EWIIHwOHw,196,206,validate
playing violin,Q6G3SqUU3w0,134,144,validate
playing kickball,Q6JGXBJFfP4,60,70,validate
shot put,Q6Pa4LpfK6Q,4,14,validate
parasailing,Q6TJR014cgY,19,29,validate
doing nails,Q6cW_g2YCuc,12,22,validate
tying bow tie,Q6jE7bLdW1U,78,88,validate
catching or throwing baseball,Q6l5os980Ps,3,13,validate
waxing legs,Q6u0BXr6ftU,170,180,validate
busking,Q7cvPbznwjE,69,79,validate
cooking chicken,Q7lLf2LTNT8,124,134,validate
slacklining,Q7ofxa2ZAxw,16,26,validate
making pizza,Q8XkM5VvK0s,81,91,validate
waxing legs,Q8_JaCpYq7k,35,45,validate
waiting in line,Q8j3nkV9EIk,23,33,validate
hurdling,Q99scMw_PH8,13,23,validate
playing cards,Q9_UQ2ucnYQ,13,23,validate
parasailing,Q9jxMHtN478,163,173,validate
grooming dog,Q9mt0lJjQUA,105,115,validate
jogging,QA-qD1kcfqQ,9,19,validate
bookbinding,QA4QYXc-gcg,175,185,validate
barbequing,QAE_7IXrQmE,72,82,validate
playing harp,QAJfLmEUqX8,0,10,validate
petting cat,QAaZ7ECPO_w,6,16,validate
building cabinet,QAq91qgZ6GI,43,53,validate
playing flute,QAs8dUX9q04,18,28,validate
hockey stop,QAuw-VpnKYM,167,177,validate
sneezing,QAwvWfn9WVc,0,10,validate
sanding floor,QAzcfky6V40,5,15,validate
blasting sand,QBTmr9agl88,166,176,validate
cooking egg,QBeTdk88-4s,204,214,validate
waxing legs,QC5Zscj3reE,16,26,validate
surfing crowd,QCkMxTt829k,4,14,validate
scuba diving,QCt-mWEXJuA,115,125,validate
blasting sand,QD9PdqOIWKg,95,105,validate
waxing eyebrows,QDvfp04Q2gw,86,96,validate
catching or throwing softball,QEM-POM2IOo,38,48,validate
making a cake,QEUdjS3DTKc,4,14,validate
petting cat,QEWH30i14hA,1,11,validate
climbing ladder,QEZFGUhmZlc,7,17,validate
contact juggling,QEaU8U5ZfvU,81,91,validate
waiting in line,QEgrlI9t7Pk,3,13,validate
eating hotdog,QEi5WRZBtVc,243,253,validate
dunking basketball,QEzuXXYwOCU,11,21,validate
reading newspaper,QF2xHLum7xI,180,190,validate
riding mule,QFOSaWORFZE,88,98,validate
tasting beer,QFmHnhLqf6c,6,16,validate
juggling soccer ball,QFqLXeLwYlE,2,12,validate
sign language interpreting,QFxK3TAbL4g,15,25,validate
doing laundry,QG3Q87fxOoE,110,120,validate
playing squash or racquetball,QGlOiSMAzLA,128,138,validate
cracking neck,QH3N4G6_fKc,49,59,validate
canoeing or kayaking,QH91U0Rj5Q8,99,109,validate
swing dancing,QHDCIL_e1sM,106,116,validate
ripping paper,QHPi6drsz5s,5,15,validate
playing keyboard,QHTe634ad2Y,7,17,validate
clay pottery making,QHjWHRO-6_g,287,297,validate
making snowman,QHlZ4ralgSQ,43,53,validate
presenting weather forecast,QHuP1FJ3CYQ,2,12,validate
cooking egg,QI4XTbfrCr4,2,12,validate
bandaging,QIG91tXrTPo,24,34,validate
playing harmonica,QIdpUNNZR-s,6,16,validate
sanding floor,QIs9WxFel9Q,10,20,validate
feeding birds,QJSwBNxKYqg,120,130,validate
smoking,QJrRlSn2rV0,101,111,validate
massaging person's head,QK0grNES8pw,734,744,validate
playing piano,QK0rpdpN8oc,87,97,validate
unloading truck,QKHEnqj8CH0,4,14,validate
peeling apples,QKHKdfrDAKw,57,67,validate
belly dancing,QKcFjvFw2GM,124,134,validate
picking fruit,QKinmK5sZRY,42,52,validate
digging,QKs2zgQuNjo,396,406,validate
arranging flowers,QL9LHOWqaO0,1523,1533,validate
waxing legs,QLG7JT6SrXo,72,82,validate
spraying,QLH83B0Q2qE,34,44,validate
brushing teeth,QLMiv2Sd_zI,1,11,validate
playing ukulele,QMVKvOOI3jI,132,142,validate
playing violin,QMaaUCbPR68,42,52,validate
feeding birds,QNaQ_nXoqCQ,80,90,validate
shaking hands,QOM150zDin4,5,15,validate
breading or breadcrumbing,QOYJmWzXmRc,182,192,validate
cleaning shoes,QOgQGUnyD5Y,193,203,validate
playing ukulele,QOjLyBwJ3WI,144,154,validate
drumming fingers,QP3DGk8L1JU,119,129,validate
dining,QP8W1-LCwIA,187,197,validate
folding clothes,QPRkGPsclhs,35,45,validate
rock scissors paper,QPrLjt8A32M,119,129,validate
feeding birds,QQ7ndgQPXa0,16,26,validate
jetskiing,QQCGJUSKVkQ,312,322,validate
long jump,QQEhynk6w8w,0,10,validate
shuffling cards,QQG8DajfNGw,29,39,validate
balloon blowing,QQJ7gU1Ggn4,37,47,validate
using segway,QQTUQu4emh8,145,155,validate
diving cliff,QQk96o9fJ10,457,467,validate
tying tie,QQp6IfJInQc,105,115,validate
filling eyebrows,QQqEi2pMvMI,45,55,validate
riding unicycle,QRGX-emNGKU,2,12,validate
clay pottery making,QRQfX7aUPqs,68,78,validate
drinking,QSe393NpjYo,30,40,validate
pull ups,QSoCJSTW1qE,11,21,validate
rock climbing,QSpTOf3cl20,54,64,validate
gymnastics tumbling,QSy9EaDLGto,261,271,validate
snatch weight lifting,QTH4YibFUco,2,12,validate
shaking head,QTL7QMCDWYs,16,26,validate
golf chipping,QTOaEVeoCRE,177,187,validate
parasailing,QTSEn7ENcTk,4,14,validate
smoking hookah,QTgKxez0nck,83,93,validate
riding scooter,QThhSb4IGF8,9,19,validate
dodgeball,QThyhvuRfCM,2,12,validate
wrapping present,QTlNe4bh1KU,22,32,validate
biking through snow,QTuSXrQbLzA,59,69,validate
swimming backstroke,QTxmM_vNCmE,0,10,validate
hammer throw,QUDwmtWasXA,0,10,validate
texting,QUQbt5T6_As,65,75,validate
finger snapping,QUxn66EnWPg,111,121,validate
counting money,QV0CqB8sArQ,18,28,validate
welding,QVm2OtUd4BU,580,590,validate
milking cow,QVygizGIC3M,4,14,validate
doing laundry,QWCmQJzTdHQ,4,14,validate
trimming or shaving beard,QWEZCimBmaA,2,12,validate
flying kite,QWYIpugAC7A,51,61,validate
cleaning shoes,QWZU384dsmc,82,92,validate
setting table,QX0nME1rknU,26,36,validate
playing controller,QYB5F6KpoiM,203,213,validate
riding elephant,QYKo9XWgckk,75,85,validate
checking tires,QYUfBbqtnjI,35,45,validate
riding mountain bike,QYo-TXW5glg,75,85,validate
kicking soccer ball,QYplTSs2Orw,4,14,validate
riding mechanical bull,QYx2LdDz82M,4,14,validate
springboard diving,QZSt7HbrFQs,3,13,validate
trimming trees,Q_F85_VgKwM,45,55,validate
swimming breast stroke,Q_F8YU0vWOA,52,62,validate
washing dishes,Q_Jp3P6lNXg,15,25,validate
catching or throwing baseball,Q_Xw2E-292Q,3,13,validate
springboard diving,Q__vnBY8YP8,10,20,validate
swing dancing,Qa79Ms2Z_Y8,76,86,validate
drinking,QaGOewI303g,77,87,validate
grooming dog,QaHJ6eFh-NM,5,15,validate
trapezing,Qaf9r2txM8s,97,107,validate
busking,QagEOcEXquE,203,213,validate
playing paintball,QagHpThX2DY,181,191,validate
playing cards,Qau2JyB_onU,110,120,validate
frying vegetables,Qax4NxHP0s4,67,77,validate
clean and jerk,Qb9h6BV5NAY,12,22,validate
climbing ladder,QbCFZ-zcBrY,22,32,validate
paragliding,QbCaxcsWm2U,60,70,validate
wrestling,QbDMgHWwt_s,28,38,validate
washing dishes,QbEYgtJAbao,67,77,validate
answering questions,Qbo_tnzfjOY,18,28,validate
ice climbing,QbrpfROYtkw,43,53,validate
cutting pineapple,Qc0LTe6JEDw,2,12,validate
rock climbing,QcDgl-bCVjg,46,56,validate
eating chips,QcVuxQAgrzU,7,17,validate
zumba,QcXdaGEK9yU,144,154,validate
unboxing,Qch4hbEobMU,1,11,validate
changing wheel,Qclgk1JA0Ug,23,33,validate
building shed,QcyeolekpvA,113,123,validate
breading or breadcrumbing,Qd5-tUc8L1g,141,151,validate
singing,QdO7zDjMsew,209,219,validate
playing paintball,QdPCdXW7zIw,5,15,validate
spinning poi,Qdf6HqPOKVE,66,76,validate
writing,QdxDCeiPdzU,177,187,validate
jumpstyle dancing,QeG2HREr6m0,3,13,validate
catching or throwing softball,QeYMRKn6Q88,9,19,validate
eating spaghetti,Qf4J_EpGHf8,7,17,validate
skiing crosscountry,QfEicujNqVE,40,50,validate
bending back,QfKiPxghxmw,3,13,validate
skiing slalom,QfLQw4ZTc1k,200,210,validate
whistling,QgQHZljOzwg,15,25,validate
celebrating,QgXIupKbPo8,464,474,validate
shaking head,QgfU7uV6dXg,111,121,validate
pumping gas,Qgl-JnwzE8Y,73,83,validate
shooting goal (soccer),QgzJW2EWJK8,2,12,validate
cooking on campfire,Qh5RKA7kmTI,268,278,validate
planting trees,QhFjrzvavEY,61,71,validate
breakdancing,QhVOLj6rMXk,235,245,validate
cooking sausages,QhWJ4lNowjU,253,263,validate
squat,Qh_fhj5CPG4,3,13,validate
throwing axe,QhaLVgqPWJM,2,12,validate
cheerleading,Qho_d5jmiE4,28,38,validate
knitting,Qhp_EgdaS2Q,63,73,validate
playing recorder,QhrJ8vJ89KU,51,61,validate
making a cake,Qi-3nGiIfTA,126,136,validate
tossing coin,QiCIPiTh4lo,26,36,validate
crawling baby,QiXNmz5OzR0,71,81,validate
clapping,Qif36pZVg6g,14,24,validate
pull ups,QjbZb2U-1b0,358,368,validate
playing guitar,QjgnG9WpMBE,20,30,validate
driving car,QkLN_QBF1hI,174,184,validate
reading book,QkrG-ZIm2gQ,325,335,validate
driving car,QkrGbf1ejIA,105,115,validate
pumping fist,QlA7I_yn6rk,83,93,validate
playing keyboard,QlZmM24toa4,29,39,validate
skiing slalom,QlfjhINUcyI,19,29,validate
ironing,QlheJahkSpA,58,68,validate
running on treadmill,QliD2fmTU8g,6,16,validate
changing wheel,Qma-RxooUgc,0,10,validate
shot put,Qmb0fvcQPjI,31,41,validate
capoeira,QmgeX2tHhuw,17,27,validate
waxing legs,Qn0O-91PC2E,20,30,validate
cooking sausages,QnDtQwrUeFo,56,66,validate
eating doughnuts,QnYVgrlBYpw,78,88,validate
grooming dog,QoYMzFDwgcY,33,43,validate
building shed,QobwhkLFAGk,97,107,validate
frying vegetables,Qokzy8w25HQ,469,479,validate
knitting,QpC-rZE2FAE,303,313,validate
playing cello,QpNVY7HA8tQ,234,244,validate
snowboarding,QpZeeFOp9jA,113,123,validate
hurdling,QpmUBKcM-S4,7,17,validate
playing organ,QqBS6yJuBog,0,10,validate
training dog,QqEUyMzRR7s,125,135,validate
sniffing,QqJkIiTWJYY,2,12,validate
cutting nails,Qqd4ejMPk7g,5,15,validate
tossing coin,QqgpVkEGNLs,14,24,validate
applauding,QqlTEhzK_Gw,15,25,validate
cooking chicken,Qr3dxGN8tUo,4,14,validate
changing oil,Qr5OByj7Oyg,382,392,validate
eating chips,QrOxV5IYj0M,32,42,validate
jumping into pool,QrQ_daVVOJE,27,37,validate
drinking,QrWquDo7TzE,126,136,validate
playing ukulele,QrbczcybvC4,37,47,validate
tossing coin,Qs16uw_ZtUU,11,21,validate
barbequing,Qs3OUwmUJNQ,13,23,validate
writing,Qs6EUwE9YVQ,124,134,validate
blowing glass,Qs8GQQ5y1Pk,1,11,validate
barbequing,Qt9mCl1Em18,197,207,validate
eating watermelon,QtKdUpUxWjo,13,23,validate
frying vegetables,QtdV9n6Q5-M,190,200,validate
cartwheeling,Qu8k1K5KiF4,33,43,validate
headbutting,Qub8t8_s4Vw,22,32,validate
hopscotch,Qv8artJCOzs,7,17,validate
cleaning floor,QvNRJTnzumo,8,18,validate
grooming horse,QvZ-Hslc4Cw,175,185,validate
making a cake,QvnenG2b7qc,157,167,validate
tying knot (not on a tie),QvoTX24MwgI,90,100,validate
kissing,Qw-slbWE8Bs,19,29,validate
throwing discus,QwRfh1dBPGg,1,11,validate
barbequing,QwfXTeaTwq0,660,670,validate
making a cake,Qwx8eViwCYo,103,113,validate
writing,QwxUvhD4ImM,160,170,validate
scrambling eggs,QxEW91DTf6I,60,70,validate
cheerleading,QxNcjUXEGlw,214,224,validate
petting animal (not cat),QxQ1tua9D_8,46,56,validate
air drumming,QxZ5kYEJWxw,4,14,validate
throwing ball,Qxd-kxYDP6I,66,76,validate
playing trombone,QxtqFjvbeKM,321,331,validate
long jump,QyMTEHd-VCc,4,14,validate
digging,QyNYtvXZEhc,3,13,validate
snowkiting,QyiF_GaooDg,3,13,validate
playing badminton,Qyn5zkL8wpw,153,163,validate
sticking tongue out,QzTjbjRdBBg,5,15,validate
doing laundry,QzXRtJjzjzE,0,10,validate
applying cream,QzZDEzM2uZA,8,18,validate
blowing out candles,R-3sEFUy18Y,12,22,validate
drinking beer,R-64z3GVKBI,43,53,validate
sailing,R-icd8119D4,26,36,validate
drinking beer,R-xmgefs-M4,184,194,validate
playing cello,R0HmDcyCqFU,161,171,validate
peeling potatoes,R0JT0NQP4XY,3,13,validate
blasting sand,R0PvkI2BADo,94,104,validate
clean and jerk,R12ni65k4pc,10,20,validate
cracking neck,R1mSKjNJYrg,4,14,validate
javelin throw,R2DEup8-d0c,2,12,validate
riding mechanical bull,R2MbriiBVXA,80,90,validate
rock scissors paper,R2PvURMwrfU,0,10,validate
playing harp,R2grKx8hzkk,3,13,validate
tying bow tie,R2o4VNhHN0Q,35,45,validate
blowing nose,R2pFKiaU_S4,33,43,validate
playing badminton,R2rFq0iwMjQ,330,340,validate
cartwheeling,R3CPvvTKDIY,12,22,validate
skiing (not slalom or crosscountry),R4F48Es8HS0,216,226,validate
playing keyboard,R4cQqmn4d4c,0,10,validate
running on treadmill,R4l6hWmfKqM,6,16,validate
playing volleyball,R4zHk1cq210,17,27,validate
mopping floor,R547-iOgb6g,29,39,validate
laughing,R559estVW2Y,26,36,validate
riding a bike,R5CNZTilvcU,19,29,validate
playing tennis,R5CWAwtijVI,1618,1628,validate
washing hair,R5hJENNOHeU,290,300,validate
snowkiting,R62cDqjv5Vw,2,12,validate
playing keyboard,R6DlncUpkrU,69,79,validate
trimming trees,R6M9eREJy_k,4,14,validate
using segway,R6llTwEh07w,0,10,validate
clean and jerk,R6pk7NDa7Mw,15,25,validate
playing volleyball,R7ClKLBfjuk,42,52,validate
sniffing,R7Pf8XeKZ8w,85,95,validate
clay pottery making,R7VkMTAPjMc,6,16,validate
massaging legs,R7WVpX746kc,2,12,validate
vault,R81D2tCvBn0,13,23,validate
swinging legs,R86vJyi_VVQ,12,22,validate
snowkiting,R8CmUVjUbrY,145,155,validate
whistling,R8T2qwZt_Ng,53,63,validate
crawling baby,R8UJD-xJ-NM,42,52,validate
exercising arm,R9J4hyxxqC0,0,10,validate
rock scissors paper,R9ZTuRgogBo,0,10,validate
roller skating,RAIWTtmbhRU,143,153,validate
laughing,RAJOEelCYlI,95,105,validate
busking,RARt00ncnV0,17,27,validate
taking a shower,RAZC6wFN07Y,47,57,validate
golf driving,RAmkFqPXKF4,3,13,validate
watering plants,RAvNqBsC-a4,13,23,validate
throwing ball,RBBbb4d3BRk,4,14,validate
playing cards,RBCijFK_fBI,27,37,validate
digging,RBmfqxzNOZ4,58,68,validate
playing bass guitar,RBtuNgpscE4,6,16,validate
blasting sand,RCGbzM_QtPQ,35,45,validate
throwing axe,RD3vjuuXbVg,83,93,validate
playing flute,RDKPBpBWyLU,173,183,validate
making a cake,RDKqQKURWE0,1,11,validate
unboxing,RDsLaL_OnBA,198,208,validate
giving or receiving award,REmtYFltr7Q,115,125,validate
blowing glass,RFB4u8Ncbdo,14,24,validate
garbage collecting,RFTBUIdou68,21,31,validate
eating cake,RFhLYmk9Lxg,10,20,validate
welding,RFooI9_6ltM,144,154,validate
eating doughnuts,RGE_8OAFDyg,35,45,validate
sticking tongue out,RGNDT-pUWyU,85,95,validate
playing didgeridoo,RGTWqZoswAo,5,15,validate
curling hair,RGUF2Dw4s4o,190,200,validate
extinguishing fire,RH2qWgONnac,4,14,validate
diving cliff,RH429L6gkCk,229,239,validate
cleaning floor,RHJW1BBdnkQ,4,14,validate
breakdancing,RHZZvyqbFA0,4,14,validate
playing poker,RHeHWIIk82Q,107,117,validate
long jump,RI0GF24Z8dc,1,11,validate
air drumming,RI1-69UIurQ,35,45,validate
sticking tongue out,RI33E_IS8C8,30,40,validate
sailing,RI7Tln1T1wg,3,13,validate
throwing discus,RI_zqr3ZDhk,2,12,validate
tasting beer,RId4Ux1ynmI,110,120,validate
fixing hair,RJU9NV1R4Fw,66,76,validate
busking,RJx_8c2DkSM,4,14,validate
finger snapping,RKFWIglcLCQ,0,10,validate
blowing nose,RKmcSDdJehg,1,11,validate
finger snapping,RKsOCpDYPMg,0,10,validate
riding mechanical bull,RL16kQZcfTw,0,10,validate
playing violin,RL9vt7ZinXU,116,126,validate
eating watermelon,RLDix4rdxXk,18,28,validate
tapping pen,RLUo10Vbo98,37,47,validate
cheerleading,RLYzsL-bk_Y,4,14,validate
juggling soccer ball,RLgPXUxLwB0,12,22,validate
blasting sand,RLsCOVZdpjQ,186,196,validate
playing keyboard,RM138Dob-4s,158,168,validate
somersaulting,RM4HvsOOp88,2,12,validate
cooking chicken,RM7CbqpPMxw,473,483,validate
carrying baby,RMNaIRvawIE,20,30,validate
rock scissors paper,RMahlVAEt8U,38,48,validate
capoeira,RMqkQOBQv8U,1,11,validate
salsa dancing,RMy4BTnlXl4,3,13,validate
playing guitar,RN-9jbSuO-U,157,167,validate
jumping into pool,RNA_wIhYPp8,47,57,validate
shaving legs,RNfIi9M85Og,55,65,validate
peeling apples,RO2NAMwUE0M,0,10,validate
catching fish,RO5ZtCUbX0c,1443,1453,validate
decorating the christmas tree,ROnZVxdQlMI,59,69,validate
making tea,ROodGaW2vwI,0,10,validate
eating doughnuts,RPCl_8jAXV4,51,61,validate
tango dancing,RPbeAbV3mX8,3,13,validate
yoga,RPkopVqptcw,81,91,validate
welding,RPlMCAibE8c,339,349,validate
playing volleyball,RPnI8-1HJz8,22,32,validate
stretching arm,RPne031Skrw,6,16,validate
celebrating,RQCcbud1AIk,19,29,validate
snowboarding,RQUxuTHi2P4,20,30,validate
pull ups,RQhU-oxOU4A,20,30,validate
playing ukulele,RQsiUIneI-I,24,34,validate
dining,RR18KL8GSe4,1,11,validate
hammer throw,RRdbcY7wgkk,225,235,validate
jumping into pool,RRe1bJmnwsA,41,51,validate
pushing car,RRmzYWKgi8I,18,28,validate
shaking head,RS4_Ez69Gs8,3,13,validate
bartending,RS8Q-SEHaUw,4,14,validate
crying,RSEEwPvNUOI,0,10,validate
punching person (boxing),RSFPNoAqd2w,55,65,validate
sneezing,RSKqWW-1Huc,24,34,validate
tango dancing,RSLcOCojh24,167,177,validate
capoeira,RSaClwb3VtM,80,90,validate
skiing (not slalom or crosscountry),RTPV8oTyvvA,143,153,validate
climbing a rope,RTQvpQx4LYs,4,14,validate
plastering,RTVJWp5Nu-s,152,162,validate
swing dancing,RTX4BtNnhB4,33,43,validate
diving cliff,RTdy-Phfpl4,43,53,validate
scrambling eggs,RTsuHWWkyuQ,322,332,validate
throwing discus,RUGkk5BguZg,13,23,validate
cartwheeling,RUNwB3-Qxqg,7,17,validate
ice skating,RUO0XfdwEps,33,43,validate
riding camel,RUcuktg9hkg,27,37,validate
pushing car,RUn57zP4e6E,4,14,validate
playing cricket,RUp4iqfCJQk,26,36,validate
riding mountain bike,RUs6_fzUG70,112,122,validate
egg hunting,RV0qg0cojKs,47,57,validate
riding scooter,RV3J-jBKFfI,1,11,validate
deadlifting,RVAFLqtHaTg,2,12,validate
catching or throwing frisbee,RVFuHGeytLs,2,12,validate
answering questions,RVQIvrvwA8I,229,239,validate
dying hair,RVTFNwZzM80,69,79,validate
picking fruit,RVoDHT027wI,15,25,validate
bandaging,RWw7jc7aWmw,10,20,validate
diving cliff,RXQf3tmyGfs,22,32,validate
climbing ladder,RXTooz-pBzY,4,14,validate
fixing hair,RXyVdcs6S6s,24,34,validate
cooking egg,RY24sMQhpgU,4,14,validate
hoverboarding,RY9c9Z-sris,326,336,validate
snowmobiling,RYMNHl661sI,52,62,validate
playing trombone,RYPA6HPpldw,463,473,validate
push up,RYQhI6j2TuM,40,50,validate
news anchoring,RYZwTeMMboc,79,89,validate
high kick,RYl3hSCPbmQ,68,78,validate
moving furniture,RYlymo6UGHE,3,13,validate
knitting,RYns_nLvZYo,944,954,validate
writing,RYsaQFpGX54,91,101,validate
playing badminton,RZ2EjOLANjk,19,29,validate
hoverboarding,RZKv4wa64no,377,387,validate
disc golfing,RZNPYk1X5RY,4,14,validate
wrapping present,RZQoYInWelk,228,238,validate
hurdling,RZXH93__XNY,481,491,validate
snowmobiling,RZYZW1ZhQyI,49,59,validate
cutting nails,RZa2TI5o1pg,309,319,validate
zumba,RZeatwX9l0o,248,258,validate
knitting,RZmxRtoY9B4,991,1001,validate
changing oil,RZnncG5lHZU,60,70,validate
playing monopoly,R_H4bXBG9uw,272,282,validate
driving tractor,R_d9CcVvUeE,86,96,validate
filling eyebrows,R_u7MaMi9ak,517,527,validate
climbing ladder,R_xk3fPqWqo,16,26,validate
applauding,RaKzWVLJsqw,2,12,validate
stomping grapes,RaWJ_BcOuDU,2,12,validate
giving or receiving award,RanXSKDNgVs,88,98,validate
mowing lawn,Raq_O9FHY7I,32,42,validate
brush painting,Rb2TJ_gXWXI,139,149,validate
making a sandwich,RbhxGol5G8I,2,12,validate
crying,RbqtrHK_-NQ,38,48,validate
peeling apples,RbtQ-hxgRek,5,15,validate
wrapping present,RdDYHGcKwbU,383,393,validate
scrambling eggs,RdZklAZ0K80,95,105,validate
golf driving,RdamAcdVqpM,10,20,validate
punching person (boxing),Rdx4XofKACw,21,31,validate
skiing crosscountry,Re7HnlVTrqA,175,185,validate
reading newspaper,Re9Ek656Ka8,21,31,validate
jetskiing,Re9LdbGpY3A,59,69,validate
bench pressing,ReIMW1pFBMI,17,27,validate
snowboarding,ReIv6TN0oHM,112,122,validate
skipping rope,ReOsTqcQBmY,129,139,validate
tossing coin,Re_BCqCbWg0,54,64,validate
drumming fingers,RfX9FAfLGvk,19,29,validate
biking through snow,Rfihil7FhJ0,0,10,validate
washing feet,RfqRFhfgFDQ,55,65,validate
