label,youtube_id,time_start,time_end,split
kicking soccer ball,oeOttCXR-3U,1,11,validate
dribbling basketball,oeSoRa8xtUg,3,13,validate
slapping,oeTcLp5eskQ,1,11,validate
push up,oeYOvhsLPeA,3,13,validate
playing recorder,oecn4JhqmEg,137,147,validate
wrestling,oeg6t8K-UHg,108,118,validate
swinging on something,oehLoAlL3PQ,47,57,validate
dying hair,of4FRDIeEOI,112,122,validate
clay pottery making,ofV7ymHEkS8,72,82,validate
exercising arm,offOIydNHPM,123,133,validate
juggling fire,ofhjWgPguFI,2,12,validate
playing chess,ofuABYNgdI4,219,229,validate
playing cricket,ogA3nkMl0Q4,1,11,validate
swinging on something,ogG0fmrH9lQ,115,125,validate
recording music,ogR-a5ZTnS0,373,383,validate
cartwheeling,ogR575mN13o,1,11,validate
using remote controller (not gaming),oh8yKvcGs_U,109,119,validate
decorating the christmas tree,oh9ib9elQ9U,42,52,validate
applauding,ohCzKMVmdEE,16,26,validate
juggling balls,oi2-e2833j0,0,10,validate
riding mule,oi7OzVkguos,0,10,validate
air drumming,oiRWRYPYVBE,62,72,validate
clapping,oiaw1mobx64,22,32,validate
planting trees,oimIXvOy3oQ,41,51,validate
presenting weather forecast,oj4TORGG_yg,141,151,validate
exercising with an exercise ball,oj7Qgyz5KK8,143,153,validate
motorcycling,oj7arJHLcHo,130,140,validate
jumpstyle dancing,oj8BHQSSTfY,94,104,validate
scrambling eggs,ojJpJZpACdE,245,255,validate
jumpstyle dancing,ojLiSFsUoko,20,30,validate
throwing discus,ojs-iacPrsw,487,497,validate
cooking chicken,okHlgXPYFSo,43,53,validate
pushing cart,okf5Lc5wQ9Q,1,11,validate
climbing tree,oksuZ7ct_DQ,21,31,validate
skiing crosscountry,ol6K_Xwjqhg,60,70,validate
doing aerobics,olBMv5xVa4U,79,89,validate
grooming dog,olEPBNdM700,36,46,validate
climbing a rope,olVCqOzMqAI,0,10,validate
decorating the christmas tree,olX9OOSDY1A,129,139,validate
climbing a rope,oldvNmLb6gE,7,17,validate
bending metal,olp1Nzp1Bk0,40,50,validate
playing bagpipes,oltwUQQ6OlA,79,89,validate
cleaning floor,olu4GNZP9Qw,21,31,validate
extinguishing fire,olzCI69Xcrg,0,10,validate
disc golfing,omKMJtVexCM,6,16,validate
hurdling,omTYfJegx0U,0,10,validate
parasailing,omin5s76Ut0,47,57,validate
texting,omn_2FYAQUE,99,109,validate
recording music,omp_7cWZifI,205,215,validate
grooming horse,on-xjTOo4ic,53,63,validate
trimming trees,onJJ8F70WEQ,27,37,validate
climbing ladder,onTr60LSH5Q,11,21,validate
playing cards,onVLCl2WjD0,407,417,validate
high jump,ooHbJ-c0r4g,4,14,validate
playing cricket,ooJ15qwxmJ0,270,280,validate
waxing back,ooi9rmzKjtA,28,38,validate
balloon blowing,oop51CM3qzs,63,73,validate
getting a haircut,opRpZD9cHoA,54,64,validate
headbutting,opWk1RGbPmg,1,11,validate
deadlifting,op_zoyTtfU4,1,11,validate
snorkeling,opciEqOTFng,127,137,validate
clay pottery making,opfunbzS2w0,83,93,validate
playing paintball,oq4vdXUtr9I,19,29,validate
playing badminton,oqG_stj6XVM,18,28,validate
blowing out candles,oqIXvewCYeg,41,51,validate
hula hooping,oqP6vu5VZdE,164,174,validate
fixing hair,oq_xZ4HPAr8,154,164,validate
shaving head,oqdgYc5tZ90,563,573,validate
playing poker,oqebibZ_iuM,9,19,validate
playing bagpipes,orPK2VO0irU,118,128,validate
jogging,orkBvNgAlPE,40,50,validate
strumming guitar,orzDGrf-8pI,314,324,validate
extinguishing fire,osz-TXlRdXs,8,18,validate
shot put,otA2yH9eR5E,46,56,validate
shoveling snow,otCvT60K5CI,79,89,validate
finger snapping,otKxJ0vXO6E,59,69,validate
jumping into pool,otWXiMMrClg,1,11,validate
ski jumping,otYxSa1zxF4,2,12,validate
parasailing,otpFVOL-uAU,381,391,validate
slacklining,ou28R8VjbN4,36,46,validate
using segway,ouadelKe68A,41,51,validate
cooking sausages,ouetLfb-u-Q,63,73,validate
dancing gangnam style,outfsO_VjNY,8,18,validate
playing bass guitar,ov6yRY31WNs,113,123,validate
smoking,ovnH1mMHUa4,235,245,validate
dying hair,owLo2pY4z1A,53,63,validate
plastering,owYBZ8Forjk,67,77,validate
trimming or shaving beard,owe3-2oNxR0,302,312,validate
riding mountain bike,ownECPL3N-E,140,150,validate
bee keeping,owqeMJHjfe8,3,13,validate
sign language interpreting,ox-Z27tzxw0,1,11,validate
recording music,ox1uXReDjFM,13,23,validate
beatboxing,oxIepnsoNc8,51,61,validate
dribbling basketball,oxY1iBy5daQ,38,48,validate
deadlifting,oyN6ldlYUD8,32,42,validate
snorkeling,oyVqj4mNlHM,20,30,validate
swing dancing,oyhxOLXB-R4,403,413,validate
archery,oz3ruRsh-HY,517,527,validate
cleaning toilet,oz8xv1gVM40,8,18,validate
pumping gas,ozFUVMsa8Hw,34,44,validate
waxing eyebrows,ozGA_B8WhjE,2,12,validate
auctioning,ozLN6G20cUw,0,10,validate
playing cymbals,ozRbhJOOHWs,92,102,validate
taking a shower,ozcpnxEQhCk,19,29,validate
country line dancing,ozjVJCBdA9U,396,406,validate
snorkeling,ozuso3zqBGk,146,156,validate
ice fishing,ozx1kddjwiY,92,102,validate
massaging feet,p-917OyMjbA,1,11,validate
trapezing,p-E3XWgf3Wk,12,22,validate
dining,p-RsInF3YVc,307,317,validate
assembling computer,p-hOHia-2Ns,81,91,validate
brushing teeth,p-kbRhTdyiQ,19,29,validate
catching fish,p-r2LIoMSes,38,48,validate
laughing,p0_S0I4aHZ8,564,574,validate
making jewelry,p0f8Q4CxW0M,146,156,validate
yoga,p0feppXpQiY,132,142,validate
playing guitar,p0pp-37fOdo,123,133,validate
skiing crosscountry,p0urueyEAcw,138,148,validate
eating watermelon,p1TPoSWQAzM,2,12,validate
massaging legs,p1Tf9rKotCU,173,183,validate
abseiling,p1VKQa4N-hg,0,10,validate
skydiving,p1Y3qPywVjY,239,249,validate
baby waking up,p1gwxJhlq88,26,36,validate
windsurfing,p1n4c2ML56o,143,153,validate
bookbinding,p1rsJSkjEkU,239,249,validate
braiding hair,p23B5UJ_0cc,168,178,validate
cutting nails,p241G64KaMc,26,36,validate
blowing glass,p2NEs8gon0k,381,391,validate
playing trumpet,p2UMwzWsY0U,2,12,validate
brush painting,p2eGMBDkjpQ,260,270,validate
shaving legs,p2n_FtzA1gk,11,21,validate
sharpening knives,p2pC1H9Kahg,225,235,validate
eating watermelon,p2s5fet6Xu0,68,78,validate
clay pottery making,p35BQmTIpIw,229,239,validate
making snowman,p3OmZG40XQ0,25,35,validate
tap dancing,p3VyTPKLM1Y,19,29,validate
bee keeping,p3_wp0Cq6Lo,406,416,validate
testifying,p3autG6JyjI,119,129,validate
playing harp,p3lQV8P2V7c,71,81,validate
diving cliff,p4WyiySN4k0,22,32,validate
bench pressing,p4yiTQbqh4M,12,22,validate
baking cookies,p50nL6cAwrU,291,301,validate
baby waking up,p5PF28_OP9Q,29,39,validate
hammer throw,p5gYu1up1Ac,9,19,validate
kicking soccer ball,p6Tv0Xmm-1k,0,10,validate
shuffling cards,p6i5r1eRxMk,90,100,validate
playing poker,p6snBEH3lJ0,60,70,validate
driving car,p6vr6WVh2Ss,36,46,validate
tying knot (not on a tie),p7FKD1x8Zw0,33,43,validate
waxing eyebrows,p7SiJpzzWOs,21,31,validate
drawing,p7Yt39yhPvY,75,85,validate
surfing water,p7Z0VAa5O_Y,0,10,validate
playing badminton,p7ZdjjEjf84,0,10,validate
deadlifting,p7bAUFGwp3w,5,15,validate
shredding paper,p7gcAtB0VrI,2,12,validate
wrestling,p7gsSdvZyG4,230,240,validate
drawing,p7mkXst9ChE,40,50,validate
drawing,p7noHxCV3I0,526,536,validate
eating chips,p8KdkUd3c04,51,61,validate
passing American football (in game),p8On73vMA1A,1,11,validate
pushing cart,p9CIcEEaSEk,1,11,validate
arm wrestling,p9Nb7PNFbrw,62,72,validate
eating cake,p9RTq8xoc7M,31,41,validate
waiting in line,p9ZL7gUQJWI,58,68,validate
kicking soccer ball,pA4Bh0qvO3w,1,11,validate
blasting sand,pAOSikRrxrk,7,17,validate
krumping,pAhQafadPT4,50,60,validate
spinning poi,pAzL6tibTM0,41,51,validate
canoeing or kayaking,pBBrIG60_gg,151,161,validate
cooking on campfire,pBaEJy6fgF4,344,354,validate
playing accordion,pCIVES7QhyQ,2,12,validate
swimming breast stroke,pCQ49s-Y0y0,23,33,validate
crying,pCVVjcjd1yM,0,10,validate
kissing,pCg-NknVRaE,197,207,validate
bouncing on trampoline,pD4ccZozAvU,27,37,validate
holding snake,pDCYcF4_GjQ,1,11,validate
busking,pDgjKn_sLCE,252,262,validate
cartwheeling,pDm7er-ICm0,4,14,validate
pumping fist,pER-DgfmIf8,4,14,validate
washing hands,pF3DE7oeReI,12,22,validate
arranging flowers,pF5SFh2fK2A,104,114,validate
snowkiting,pF6EjkDzs5o,0,10,validate
hurling (sport),pFLWh8mw90A,54,64,validate
taking a shower,pFMMOOwwCmw,4,14,validate
walking the dog,pFTRtoFzb60,0,10,validate
sticking tongue out,pG0tOU-_D4c,4,14,validate
hugging,pGFSjcl2EBE,2,12,validate
grooming dog,pGTZ0FvKgnE,26,36,validate
cleaning pool,pGT_U0XMq0Q,157,167,validate
water sliding,pGbMUmIqETs,3,13,validate
holding snake,pGnzgjtqsD4,118,128,validate
sneezing,pHT6uU1-7FY,3,13,validate
celebrating,pHeeLYDVuAE,136,146,validate
playing cricket,pHgyV5k4PAw,15,25,validate
playing recorder,pI2CkYCOPUw,11,21,validate
tasting food,pITuRPnrT-4,136,146,validate
pumping gas,pIphU-jprJE,1,11,validate
tossing salad,pJ-1luDV8VQ,42,52,validate
cooking sausages,pJ1m_C8bOKE,316,326,validate
eating hotdog,pJlvNomw0aE,14,24,validate
sanding floor,pJo148RDaeU,45,55,validate
flying kite,pK0BTaG7QOo,163,173,validate
folding clothes,pK3WLNU7pG0,1,11,validate
feeding goats,pK7GKUlwllE,23,33,validate
brushing hair,pKEgGe8lWnA,7,17,validate
milking cow,pKSak2-vvo0,15,25,validate
cooking chicken,pKmobRw02H4,70,80,validate
curling hair,pKrVM7m7LDY,47,57,validate
bending metal,pKv_pD_oREk,141,151,validate
fixing hair,pL7wmBRHx_Q,3,13,validate
weaving basket,pL8zWhtg8ks,3,13,validate
eating watermelon,pLA62YSoEoM,2,12,validate
lunge,pLcPnpNrTtw,7,17,validate
dancing charleston,pLgqbS2HOBM,26,36,validate
making snowman,pLnzDnnv6xE,9,19,validate
doing aerobics,pM-LMevoPNU,60,70,validate
tying knot (not on a tie),pMDTBLa2pHs,13,23,validate
bench pressing,pMKH2S_EHlY,4,14,validate
archery,pMRAH0hgqB8,14,24,validate
sweeping floor,pN5OCJWOdfw,1,11,validate
presenting weather forecast,pNbNmKg2SRU,155,165,validate
cartwheeling,pNiJwdim_rQ,3,13,validate
somersaulting,pNzw1YqrPNU,3,13,validate
carrying baby,pOdpZ2zDTOo,94,104,validate
dribbling basketball,pPEFj7kY6wc,548,558,validate
marching,pPPdPMYkX8Q,568,578,validate
kissing,pPd470Kdmyk,68,78,validate
grinding meat,pPnBQi5kXQs,14,24,validate
catching fish,pPrS22Y-CcU,6,16,validate
drinking shots,pQ9itYI5FuM,7,17,validate
throwing axe,pQW2gNEHG6U,35,45,validate
shaving legs,pQ_dhQHP-cw,17,27,validate
parkour,pQuQtmFySKE,0,10,validate
spray painting,pR-tPj8yZhs,158,168,validate
playing badminton,pR2-AR73Ztc,4,14,validate
cleaning windows,pRvFefepsag,5,15,validate
eating doughnuts,pS0WDGZWV0o,0,10,validate
reading newspaper,pSCunaRn45A,426,436,validate
headbutting,pSjc6_p2wD8,3,13,validate
eating burger,pSspxsM1a9g,4,14,validate
drinking beer,pTGc8JheGqs,2,12,validate
headbutting,pTQGGyUuJtk,0,10,validate
bungee jumping,pTe8T-HL1kw,139,149,validate
playing trombone,pTgIYOnWrw0,47,57,validate
sneezing,pU4PNhYuGsM,1,11,validate
capoeira,pUDgyU__KGc,1,11,validate
petting cat,pUWJsmWOLG0,172,182,validate
smoking hookah,pUhz97fEhlo,85,95,validate
hockey stop,pUk0o1gjgO4,38,48,validate
cleaning gutters,pUlKTO-upiY,392,402,validate
playing cricket,pUtL1BJ9vqY,1,11,validate
tossing salad,pUuNrNLmAYQ,191,201,validate
drawing,pVq4DpgXNvI,317,327,validate
drawing,pVqwSkinQkE,33,43,validate
assembling computer,pVtNYUM3FoY,88,98,validate
playing kickball,pW0nPs1Pcq0,70,80,validate
shaving legs,pW6U4hxCago,39,49,validate
applauding,pWBHLw7HWR4,13,23,validate
archery,pWOl7B7jf0U,0,10,validate
bowling,pWPNktTWKjg,5,15,validate
riding mechanical bull,pWtaQ74dOuQ,3,13,validate
waxing legs,pXFnjBD-KRY,214,224,validate
massaging back,pXKzqTFtvec,5,15,validate
playing basketball,pXM6GD0EtcU,283,293,validate
washing feet,pXVBSEYnQAw,183,193,validate
whistling,pXWiqZI8fs0,208,218,validate
playing ukulele,pXbB4cK3CJ4,128,138,validate
juggling fire,pXeIA1ZHrnk,45,55,validate
making a sandwich,pXe_Wt-Qu4E,90,100,validate
tying bow tie,pXrILXYeWKQ,70,80,validate
playing cymbals,pYFSdWL7aIo,104,114,validate
bobsledding,pYJYqh-F5qw,7,17,validate
high kick,pYK0EYz_xq4,3,13,validate
golf driving,pYKexDBJAYA,4,14,validate
arranging flowers,pYudEN14MGY,199,209,validate
shot put,pZ8UEweL9UM,7,17,validate
motorcycling,pZZVzBD8bZY,75,85,validate
crossing river,p_WUzfanwE0,111,121,validate
scuba diving,p_X1fYzUj9s,0,10,validate
ice skating,p_Xn81Kl6tc,10,20,validate
folding clothes,p_dwQl9BiNc,157,167,validate
extinguishing fire,p_jY0JwMNTY,10,20,validate
bee keeping,p_keyvOFU4U,51,61,validate
skiing (not slalom or crosscountry),pa0FTWYl0wU,19,29,validate
making tea,pa61XE8g5c0,253,263,validate
feeding goats,pa9qyV8cbek,6,16,validate
crossing river,paA1dv_Is3o,0,10,validate
pole vault,paAkEr2qokY,3,13,validate
grooming dog,paI7Ps-2j24,58,68,validate
bungee jumping,paOxj2YEEF4,107,117,validate
hockey stop,paYyxu7q_T0,11,21,validate
petting animal (not cat),paZfdpqhtrM,3,13,validate
petting cat,paqZftDenXs,54,64,validate
eating chips,paxANprdjk0,13,23,validate
drop kicking,pb1OxqGx-Pk,1,11,validate
air drumming,pb803SLNzDU,3,13,validate
playing badminton,pbneLOUYW68,18,28,validate
throwing ball,pdJcFaPJXK0,17,27,validate
krumping,pe4IRaiaqOg,20,30,validate
arm wrestling,pe9mvKRYwk4,2,12,validate
faceplanting,petld-72OXM,1,11,validate
playing guitar,pf9p9xRQEjA,100,110,validate
playing bass guitar,pfWmvoFOjxk,148,158,validate
cooking on campfire,pfouHC0k9pg,28,38,validate
skiing crosscountry,pfvt6iYSXXw,764,774,validate
recording music,pgK3-4FjwmM,124,134,validate
hopscotch,ph90eon-6lw,59,69,validate
ice fishing,phczlvSEP90,163,173,validate
auctioning,piWyhxLHVyA,157,167,validate
climbing tree,piYKF7yTMOA,1,11,validate
crying,piaA_cdFNoA,6,16,validate
pushing cart,pibG2NjwKfA,100,110,validate
building cabinet,pieIwdfllyo,284,294,validate
reading newspaper,pihEEIfgc0E,47,57,validate
riding mountain bike,pioan_Y0jSA,182,192,validate
air drumming,pj1OiSpSFI0,22,32,validate
cooking chicken,pj8TWS7KEeY,24,34,validate
extinguishing fire,pjJ0mvrzrgI,12,22,validate
high jump,pjZ8fqKUyzE,0,10,validate
getting a haircut,pjbylHbl18o,21,31,validate
skateboarding,pk8dy4NIzBU,107,117,validate
bobsledding,pkKonjhm6Dw,666,676,validate
long jump,pkUgwuqXycE,70,80,validate
snatch weight lifting,pkUx0wFHMLs,9,19,validate
stomping grapes,pkWKOr61RXw,100,110,validate
sticking tongue out,pkYp5Pv0fkE,135,145,validate
making tea,plGf4bWOcuI,162,172,validate
driving car,plJH3_MfYzg,396,406,validate
shot put,plQ9MDbMmS8,5,15,validate
bending metal,plWaD9NTgeQ,113,123,validate
cutting watermelon,plZ9i0-pHXE,30,40,validate
playing squash or racquetball,pmBZQqKFKQo,318,328,validate
chopping wood,pmH650EmzaI,4,14,validate
cooking on campfire,pmkDfkQM-4Y,36,46,validate
presenting weather forecast,pnWUDf7beiI,33,43,validate
singing,pne2BoTfuD0,216,226,validate
sailing,pnfQ8VL6ZtU,0,10,validate
juggling soccer ball,pnkdYBB2lXI,4,14,validate
trimming trees,poghg7A8L7w,160,170,validate
eating cake,ppK2p_kzy9o,32,42,validate
golf putting,ppg0WSpx0yY,3,13,validate
setting table,pplWeTAPMms,146,156,validate
tossing coin,ppnYYsoAA6Y,46,56,validate
walking the dog,pprpfyJDcj4,9,19,validate
trapezing,ppvgVPqJgYY,18,28,validate
drumming fingers,pqDJHqZvnsE,4,14,validate
tying bow tie,pqboxf6aJhU,104,114,validate
knitting,pqhJLyudOiY,164,174,validate
ice climbing,pqyD2sxrGgE,128,138,validate
making a cake,pr28IpCSeSg,86,96,validate
sharpening pencil,prRDQNadPs0,9,19,validate
golf driving,prXGeIiSPQ8,3,13,validate
building cabinet,preMRbTMU4c,4,14,validate
shredding paper,ps78Pxo0u_c,96,106,validate
bouncing on trampoline,psbnyAVH5qU,4,14,validate
robot dancing,psoO1gCswUU,16,26,validate
climbing tree,ptOCEg3wAj0,7,17,validate
playing cards,ptTcNRL3c1A,258,268,validate
parkour,ptgKO940ISM,42,52,validate
ice climbing,ptxp1eX-JF4,171,181,validate
springboard diving,pu3Jg9On27g,912,922,validate
writing,puP8W1zcQx0,194,204,validate
trimming or shaving beard,puSEdy6iHQY,461,471,validate
skiing (not slalom or crosscountry),pubHgFrMXUY,234,244,validate
reading newspaper,pudPNsrqCG8,21,31,validate
making sushi,pupIQguNSps,97,107,validate
rock scissors paper,pv2Aiv6VfC0,5,15,validate
ripping paper,pv38UypuHhc,0,10,validate
braiding hair,pvLBOUEOQOY,411,421,validate
paragliding,pvY0_c2lKJc,0,10,validate
paragliding,pvaHYOcFxb4,20,30,validate
swing dancing,pvktE87ZtM8,18,28,validate
playing monopoly,pvrFUJATcu4,500,510,validate
drop kicking,pvuiN-G8-yc,0,10,validate
playing basketball,pwCauzvBwJQ,51,61,validate
squat,pwCguMjX_3A,2,12,validate
assembling computer,pwQLS8AUP84,261,271,validate
golf chipping,px652SuJIvE,34,44,validate
punching bag,pxYvBBXy1xY,4,14,validate
playing poker,pyF3r8c16-8,18,28,validate
pumping fist,pyuA1k77hs0,3,13,validate
washing feet,pyxGUxZkpGo,509,519,validate
tying bow tie,pzJhNm2D218,161,171,validate
folding napkins,pzVGYWdzHnM,28,38,validate
playing paintball,pzf5Gqy1JxQ,162,172,validate
playing organ,q-31Jnc0o64,12,22,validate
headbanging,q-8_Wjo2fwg,7,17,validate
waxing back,q-DzbwxsP7Y,261,271,validate
folding napkins,q-FubIQSMHw,47,57,validate
riding scooter,q-QOU4kjUCQ,1,11,validate
applying cream,q-kzc-82_54,17,27,validate
blowing out candles,q0PZBq8tm6U,52,62,validate
dodgeball,q0X_uY4pyU8,0,10,validate
plastering,q15pJZeRlv8,42,52,validate
petting cat,q1GijBRBqjE,203,213,validate
exercising arm,q1OxzEkagYo,0,10,validate
jumping into pool,q1Sq0RMPkc0,1,11,validate
playing keyboard,q1g-VWWMBR0,4,14,validate
hurdling,q2-YgfjojXw,18,28,validate
eating chips,q2C5ONjkxmo,72,82,validate
high kick,q2DUuFtydQs,44,54,validate
doing laundry,q2S5Sf_Umr4,64,74,validate
milking cow,q2TZc0r2ba0,37,47,validate
juggling fire,q2cMZ-TlJYw,17,27,validate
gymnastics tumbling,q2swYAOpGP8,1,11,validate
juggling balls,q37vo62psGA,120,130,validate
exercising with an exercise ball,q3Yrx7-5W9I,16,26,validate
playing volleyball,q3cRM4TVVRI,0,10,validate
front raises,q3dNcySZ3MI,3,13,validate
driving tractor,q4c9b8V1Hdc,4,14,validate
using segway,q4qIdf2CQ7c,8,18,validate
playing trumpet,q5HAJ5vpI3M,1,11,validate
tai chi,q5VENbOCL-o,9,19,validate
counting money,q65jx61d3rc,40,50,validate
playing chess,q67jmwuKzEY,91,101,validate
javelin throw,q6I9vWst_hU,5,15,validate
ice climbing,q6whOCpXypw,80,90,validate
walking the dog,q7SprFkmpPU,12,22,validate
riding or walking with horse,q7d6ni1cKj8,21,31,validate
tossing coin,q7hkvWyqR0Q,99,109,validate
drinking shots,q7m-7_T8UI8,24,34,validate
carrying baby,q7o-SfkhiuA,60,70,validate
passing American football (in game),q7tvMXsXCXQ,1,11,validate
drinking,q7z_JwcIfno,11,21,validate
tossing coin,q81Px2ch3KM,0,10,validate
parkour,q8WeT7VffoI,18,28,validate
tying tie,q8gRhZmzJmo,98,108,validate
cleaning shoes,q8u7-Rsd2z8,62,72,validate
cleaning shoes,q8z5Zd5egBQ,296,306,validate
applauding,q9tSvBgtRo4,118,128,validate
opening bottle,q9uRhMLChnc,1,11,validate
spinning poi,qAY_lryy0j4,13,23,validate
playing basketball,qAjMFoo7N2s,4,14,validate
playing trumpet,qAl4lWHJHPE,7,17,validate
high kick,qB1taWnnMag,50,60,validate
baby waking up,qB5iyJ9eyjI,18,28,validate
capoeira,qB8FbdXvhxg,26,36,validate
golf putting,qBJ0ercKDPU,240,250,validate
sharpening knives,qBa1j0VjaU8,94,104,validate
folding napkins,qBa2iSIrx-g,103,113,validate
opening present,qBeeiOIkREQ,52,62,validate
building cabinet,qC9KGT7Fms4,1033,1043,validate
shaking head,qCLFoWY2hnw,13,23,validate
drinking beer,qCLvz2DUCP0,4,14,validate
drinking shots,qCocNTBkeWY,23,33,validate
playing clarinet,qCqiPd5NpKI,14,24,validate
eating hotdog,qCsp12KA4vM,150,160,validate
playing cricket,qD1axBRI5yY,0,10,validate
planting trees,qDMKH1fGGDw,87,97,validate
playing tennis,qDdaMDceoEU,143,153,validate
shot put,qDdi88ZfdSg,8,18,validate
skiing slalom,qDkeQe8eaak,15,25,validate
making a cake,qDztofyKkt4,114,124,validate
snatch weight lifting,qEVdHycylMI,7,17,validate
carrying baby,qEirhNBc204,214,224,validate
gargling,qEqJfHzom4E,0,10,validate
somersaulting,qEzKH9BdLyA,3,13,validate
robot dancing,qFjPNVIYFgE,20,30,validate
counting money,qG4os5UKQuk,2,12,validate
massaging feet,qGK_kqrK7N8,0,10,validate
riding or walking with horse,qGVSs1HiO-Q,63,73,validate
news anchoring,qGe_IvL9vAA,28,38,validate
push up,qGhPBusOEXk,18,28,validate
playing guitar,qH1dW6YUeUo,273,283,validate
hopscotch,qHNbc4EYQR0,2,12,validate
shoveling snow,qHdlz2IJG60,39,49,validate
juggling fire,qHnjk_i0XA8,4,14,validate
swimming butterfly stroke,qI8i3_7Tqtw,124,134,validate
using computer,qIAnU2qyknY,13,23,validate
pushing wheelchair,qIfhpJaa2dQ,38,48,validate
reading book,qIoLkehWIXc,3,13,validate
punching person (boxing),qJ4wFQEhFvU,13,23,validate
opening bottle,qJ6DOrO8A2U,0,10,validate
singing,qJjYFagFYrM,177,187,validate
catching or throwing baseball,qKKFKvJg_5E,5,15,validate
tap dancing,qKKMFOLB4Sg,10,20,validate
baby waking up,qKNWVQ72H-A,1,11,validate
jumpstyle dancing,qKWMSe0TGac,214,224,validate
stretching arm,qKiTc6GGT4c,36,46,validate
scrambling eggs,qKiiG9Ed8KY,62,72,validate
playing trombone,qKx5ZldZxcs,33,43,validate
cleaning pool,qL9ique1Kw0,37,47,validate
whistling,qLH2iZeE3Lo,466,476,validate
yawning,qLmjesP6FuY,0,10,validate
lunge,qLqJ1m6SFaE,0,10,validate
catching or throwing frisbee,qMGREwwh4xQ,68,78,validate
bending metal,qMQaYUZNQ90,23,33,validate
busking,qMkTjFx6HFg,34,44,validate
bandaging,qN7njQDP_bk,15,25,validate
stretching leg,qNAWl0zAO3w,2,12,validate
spray painting,qNLLBcjNt54,5,15,validate
cutting nails,qN_iCGDFImo,124,134,validate
catching or throwing frisbee,qNcTjhOhg0M,5,15,validate
singing,qNj9X-7GVPk,0,10,validate
kissing,qOBLh-CYJAg,13,23,validate
building shed,qOIotrj5C_A,9,19,validate
riding a bike,qOKy-y_vDNU,4,14,validate
tying tie,qOSCIXwjZXA,31,41,validate
skateboarding,qOeMPa0xvIQ,143,153,validate
playing chess,qOimXK7K-bw,149,159,validate
eating spaghetti,qP3B3_2cqGk,63,73,validate
javelin throw,qPBuKeN8F70,37,47,validate
rock scissors paper,qPF9r-0izww,45,55,validate
rock scissors paper,qPUMI_z6YBw,0,10,validate
bobsledding,qPfr0lQLa7Y,1,11,validate
knitting,qPk7-Fcai7E,1863,1873,validate
doing laundry,qQD6kM-ScIE,81,91,validate
sanding floor,qQG6TKXcj7E,19,29,validate
hockey stop,qQXy3ULGNO4,3,13,validate
bending metal,qQ_gtEh-PDQ,123,133,validate
doing laundry,qRzBCfhTSS0,0,10,validate
making pizza,qS2-xjUoyxk,13,23,validate
stretching leg,qSeuSU_k7gI,0,10,validate
news anchoring,qTY4V2aAxU0,171,181,validate
yawning,qU51tCQchxg,29,39,validate
sanding floor,qU9kU3pM4r0,3,13,validate
sharpening pencil,qUUxvovZvxw,0,10,validate
picking fruit,qUoRYZXkf8o,20,30,validate
making bed,qUt7h8WVHEg,29,39,validate
doing laundry,qV0MIW6uZ_I,69,79,validate
tap dancing,qVFo3tNm1hk,0,10,validate
sneezing,qVdeSrFMvHM,14,24,validate
changing wheel,qVhV3P17GVY,603,613,validate
sneezing,qVoiEgXxOTU,1,11,validate
blowing nose,qVwK8fsooj4,25,35,validate
playing clarinet,qVySghDQ6c4,225,235,validate
cleaning pool,qW2mvslivAU,74,84,validate
playing trombone,qWGypGTHnfY,60,70,validate
yoga,qWhxc-yXeDM,235,245,validate
climbing ladder,qWr7plHuEtE,24,34,validate
bookbinding,qX58HsaBFeA,1538,1548,validate
golf chipping,qXQ2dFhOYVA,14,24,validate
tying bow tie,qXbDUsIaPsc,10,20,validate
javelin throw,qXeRjdoQ3pI,40,50,validate
playing ukulele,qXiANer0jyo,72,82,validate
cleaning gutters,qXikfO42ZRs,29,39,validate
dancing charleston,qYEy102cfes,81,91,validate
playing squash or racquetball,qYKTLGUNeCk,246,256,validate
surfing crowd,qYTS6Yn6J_Q,24,34,validate
swinging legs,qYmeTijnI3s,1,11,validate
skipping rope,qYrKwUVplSw,35,45,validate
plastering,qYyMolhjbN0,257,267,validate
sniffing,qZ_lFjCiR1c,104,114,validate
hurling (sport),qZm5QVXVo4w,8,18,validate
snowboarding,qZpkfNXF-ls,4,14,validate
headbutting,q_8hDVV_83I,3,13,validate
passing American football (in game),q_AVvGVuIzo,29,39,validate
eating watermelon,q_FzmVMecKs,18,28,validate
running on treadmill,q_HWGb6M2rg,45,55,validate
brush painting,q_QrZNkb2_A,358,368,validate
marching,q_xcFbj_J-o,130,140,validate
skiing crosscountry,q_zCR9ITIrE,6,16,validate
throwing axe,qaEwI-jJ0CI,0,10,validate
tossing coin,qaFv0Z7yCNo,40,50,validate
sled dog racing,qaVtvZilC8w,189,199,validate
pushing cart,qabdX5N01XE,18,28,validate
tossing coin,qarexnzoZuo,77,87,validate
catching fish,qb32S6TBQJI,49,59,validate
spraying,qbOnkqJWNaQ,63,73,validate
egg hunting,qbTYNlpD5nM,78,88,validate
pole vault,qba6usGfkaY,14,24,validate
exercising with an exercise ball,qbcDX2dxYLw,53,63,validate
balloon blowing,qbhCW9CugzE,39,49,validate
salsa dancing,qcP1mb1IjjI,70,80,validate
passing American football (not in game),qckSN1mepyM,31,41,validate
playing squash or racquetball,qcl4X9wF3hM,123,133,validate
